ÅçèêùÅçèêùItemGenre	DetailType	ParticularType	Series	Level	IsNew	money	FuYuan	Coin	Score	GoldCoin	Contribution	Honour	GoldCoinScore	Ω±“π∫ŒÔ∑µªπµƒΩ±“ª˝∑÷	UniPriceType	UniPriceAmount	SaleLogRequired	CurrentPrice	PromotionBeginDate	PromotionEndDate	SaleBeginDate	SaleEndDate	ExpiredTime£®minute or YYYYmmdd£©	UsedTime£®minute or OnlineTime£©	ConsumeType(0-once;1-unlimit)	comment
0	11	349	0	1				2									1									M∆t nπ - Ki“u ßÿnh Thi™n 
0	11	350	0	1				2									1									M∆t nπ - ßi™u Dﬁch ßao
0	11	351	0	1				2									1									M∆t nπ - T©y M´n GiÌi
0	11	352	0	1				2									1									M∆t nπ - H«u Kh t Ki’m
0	11	353	0	1				2									1									M∆t nπ - ¯ng Khi’u Phong
0	11	354	0	1				2									1									M∆t nπ - Vi™n Ni÷m Tﬁch
0	11	355	0	1				2									1									M∆t nπ - Ch˜ Thi™n M…n 
0	11	139	0	1				3									1									M∆t nπ - Tr≠¨ng T´ng Ch›nh
0	11	141	0	1				3									1									M∆t nπ - Li‘u Thanh Thanh
0	11	142	0	1				3									1									M∆t nπ - Phi’n Kh∏ch
0	11	143	0	1				5									1									M∆t nπ - Lam Y Y
0	11	144	0	1				5									1									M∆t nπ - CÊ B∏ch
0	11	145	0	1				5									1									M∆t nπ - ßπo Thanh Ch©n Nh©n
0	11	146	0	1				5									1									M∆t nπ - Gia LuÀt Tﬁ Ly
0	11	147	0	1				5									1									M∆t nπ - Hoµn Nhan Tuy’t Y
0	11	148	0	1				5									1									M∆t nπ - ßoan MÈc Du÷ 
0	11	149	0	1				5									1									M∆t nπ - Chung Linh TÛ 
0	11	150	0	1				5									1									M∆t nπ - Hµ Linh Phi™u
0	11	151	0	1				5									1									M∆t nπ - Mπnh Th≠¨ng L≠¨ng
0	11	208	0	1				5									1									M∆t nπ - V≠¨ng T∏ 
0	11	209	0	1				5									1									M∆t nπ - Huy“n Gi∏c ßπi S≠ 
0	11	210	0	1				5									1									M∆t nπ - ß≠Íng B t Nhi‘m
0	11	211	0	1				5									1									M∆t nπ - Bπch Doanh Doanh
0	11	212	0	1				5									1									M∆t nπ - Thanh Tuy÷t S≠ Th∏i
0	11	213	0	1				5									1									M∆t nπ - Y™n Hi”u Tr∏i
0	11	214	0	1				5									1									M∆t nπ - Hµ Nh©n Ng∑ 
0	11	215	0	1				5									1									M∆t nπ - ß¨n T≠ Nam
0	11	216	0	1				5									1									M∆t nπ - Tuy“n C¨ Tˆ 
0	11	217	0	1				5									1									M∆t nπ - Hµn M´ng
0	11	260	0	1				5									1									M∆t nπ - Hπ Thµnh
0	11	261	0	1				5									1									M∆t nπ - T´ Tı Hinh
0	11	262	0	1				5									1									M∆t nπ - ß≠Íng Thi™n T©m
0	11	238	0	1				5									1									M∆t nπ - Thµnh Ni™n L´i Ki’m
0	11	239	0	1				5									1									M∆t nπ - Thµnh Ni™n Ti’u S≠¨ng
0	11	240	0	1				5									1									M∆t nπ - Thµnh Ni™n H·a NhÀn
0	11	241	0	1				5									1									M∆t nπ - Thµnh Ni™n H∂i ß≠Íng
0	11	242	0	1				5									1									M∆t nπ - Thµnh Ni™n Kim Phong
0	11	233	0	1				5									1									M∆t nπ - Thanh Ni™n L´i Ki’m
0	11	234	0	1				5									1									M∆t nπ - Thanh Ni™n Ti’u S≠¨ng
0	11	235	0	1				5									1									M∆t nπ - Thanh Ni™n H·a NhÀn
0	11	236	0	1				5									1									M∆t nπ - Thanh Ni™n H∂i ß≠Íng
0	11	237	0	1				5									1									M∆t nπ - Thanh Ni™n Kim Phong
0	11	223	0	1				6									1									M∆t nπ - Thi’u Ni™n L´i Ki’m
0	11	224	0	1				6									1									M∆t nπ - Thi’u Ni™n Ti’u S≠¨ng
0	11	225	0	1				6									1									M∆t nπ - Thi’u Ni™n H·a NhÀn
0	11	226	0	1				6									1									M∆t nπ - Thi’u Ni™n H∂i ß≠Íng
0	11	227	0	1				6									1									M∆t nπ - Thi’u Ni™n Kim Phong
0	11	384	0	1				4									1									M∆t nπ - ßao song phÙng
0	11	385	0	1				4									1									M∆t nπ - MÈ Dung Y’n
0	11	386	0	1				4									1									M∆t nπ - Tˆ hi÷p
0	11	387	0	1				4									1									M∆t nπ - Bπch thπch Æπo tr≠Îng
0	11	388	0	1				4									1									M∆t nπ - Khai thπch Æπi s≠
0	11	389	0	1				4									1									M∆t nπ - ß≠Íng th«n
0	11	390	0	1				4									1									M∆t nπ - Nguy÷t dao dao
0	11	391	0	1				4									1									M∆t nπ - Y’n tri÷u
0	11	392	0	1				4									1									M∆t nπ - Li‘u Phi Y™n
0	11	393	0	1				6									1									M∆t nπ - Long thÀp tam gia
0	11	199	0	1				6									1									M∆t nπ - §ng Giµ N´el (Æ·) 
0	11	200	0	1				6									1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (Æ·) 
0	11	201	0	1				6									1									M∆t nπ - ß«u ´ng Æﬁa
0	11	202	0	1				6									1									M∆t nπ - Nam S≠ 
0	11	203	0	1				6									1									M∆t nπ - Bæc S≠ 
0	11	204	0	1				6									1									M∆t nπ - Long Ch©u
0	11	205	0	1				8									1									M∆t nπ - ß«u RÂng
0	11	206	0	1				8									1									M∆t nπ - Th©n RÂng
0	11	207	0	1				8									1									M∆t nπ - ßu´i RÂng
0	11	244	0	1				8									1									M∆t nπ - T©n Ni™n Hi÷p Kh∏ch
0	11	245	0	1				7									1									M∆t nπ - T©n Ni™n Hi÷p N˜ 
0	11	248	0	1				7									1									M∆t nπ - Tinh Linh (xanh) 
0	11	249	0	1				7									1									M∆t nπ - Tinh Linh (t›m) 
0	11	250	0	1				7									1									M∆t nπ - Tinh Linh (Æ·) 
0	11	251	0	1				7									1									M∆t nπ - Tinh Linh (vµng) 
0	11	252	0	1				7									1									M∆t nπ - §ng Giµ N´el (xanh) 
0	11	253	0	1				7									1									M∆t nπ - §ng Giµ N´el (HÂng ph n) 
0	11	254	0	1				7									1									M∆t nπ - §ng Giµ N´el (træng) 
0	11	255	0	1				7									1									M∆t nπ - §ng Giµ N´el (vµng) 
0	11	256	0	1				7									1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (xanh) 
0	11	257	0	1				7									1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (HÂng ph n) 
0	11	258	0	1				7									1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (træng) 
0	11	259	0	1				9									1									M∆t nπ - Thi™n S¯ Gi∏ng Sinh (vµng) 
6	1	1019	0	1							100						1									Tr n Bang Thπch
6	1	1019	0	2							200						1									Tr n bang chi thπch c p 2
6	1	1019	0	3							500						1									Tr n bang chi thπch c p 3
6	1	1019	0	4							1000						1									Tr n bang chi thπch c p 4
6	1	1019	0	5							2000						1									Tr n bang chi thπch c p 5
6	1	1019	0	6							5000						1									Tr n bang chi thπch c p 6
6	1	1019	0	7							10000						1									Tr n bang chi thπch c p 7
6	1	1019	0	8							20000						1									Tr n bang chi thπch c p 8
6	1	1019	0	9							40000						1									Tr n bang chi thπch c p 9
6	1	1019	0	10							70000						1									Tr n bang chi thπch c p 10
4	1317	1	0	1		100000											1									M∂nh thi™n thπch 1
4	1318	1	0	1		100000											1									M∂nh thi™n thπch 2
4	1319	1	0	1		100000											1									M∂nh thi™n thπch 3
4	1320	1	0	1		100000											1									M∂nh thi™n thπch 4
4	1321	1	0	1		100000											1									M∂nh thi™n thπch 5
4	1322	1	0	1		100000											1									M∂nh thi™n thπch 6
4	1323	1	0	1		100000											1									M∂nh thi™n thπch 7
4	1324	1	0	1		100000											1									M∂nh thi™n thπch 8
4	1325	1	0	1		100000											1									M∂nh thi™n thπch 9
6	1	1763	0	1		5000											0									H·a thπch
6	1	1835	0	1			1										1									PhÛc Duy™n Tinh Thπch
0	11	447	0	1				4	20000								1									M∆t nπ Nguy™n so∏i
6	1	2213	0	1											13	40	1						10080			Khai Quang Ch©n Kinh
6	1	2214	0	1											13	80	1						10080			Tﬁch CËc Ch©n Kinh
6	1	2215	0	1											13	120	1						10080			Dung HÓp Ch©n Kinh
6	1	2216	0	1											13	160	1						10080			T©m ßÈng Ch©n Kinh
6	1	2220	0	1											13	200	1						10080			Kim ß¨n B∂o R≠¨ng
6	1	2126	0	1											13	330	1						10080			Nh t K˚ Cµn Kh´n PhÔ
6	1	2219	0	1											13	360	1						10080			Cµn kh´n song tuy÷t BÈi
6	1	2355	0	1											15	100	1									Huy“n Thi™n C»m Nang
6	1	2317	0	1											15	100	1									Th› Luy÷n Thi’p
6	1	2369	0	1											15	1500	1									Thanh C©u L÷nh
6	1	2353	0	1											15	4000	1									V©n LÈc L÷nh
6	1	2352	0	1											15	13000	1									Th≠¨ng Lang L÷nh
6	1	2351	0	1											15	46000	1									Huy“n Vi™n L÷nh
6	1	2350	0	1											15	70000	1									Tˆ M∑ng L÷nh
6	1	1604	0	1											11	1000	2									Anh HÔng Thi’p
6	1	2744	0	1											15	20	1						20160			Ch◊a Kh„a Nh≠ ˝
6	1	2839													15	300	1									V≠¨ng Thi’t T≠Óng L÷nh Ph?
16	3465	0	0	0											15	250	1						10080			Phi phong L®ng V©n
16	3466	0	0	0											15	500	1						10080			Phi phong Tuy÷t Th?
16	3467	0	0	0											15	750	1						10080			Phi phong c p Ph?Qu©n ( dﬁch chuy”n t¯c thÍi )
16	3468	0	0	0											15	2000	1						10080			Phi phong Ngao tuy’t (Dﬁch chuy”n t¯c thÍi)
16	3469	0	0	0											15	2000	1						10080			Phi phong Ngπo Tuy’t (X∏c su t h„a gi∂i s∏t th≠¨ng)
16	3470	0	0	0											15	3000	1						10080			Phi phong Kinh L´i (Dﬁch chuy”n t¯c thÍi)
16	3471	0	0	0											15	3000	1						10080			Phi phong Kinh L´i (X∏c su t h„a gi∂i s∏t th≠¨ng)
16	3472	0	0	0											15	3000	1						10080			Phi phong Kinh L´i ( Tr‰ng k›ch )
6	1	30083	0	1											15	30	1						1440			TËng Kim Chi™u Binh L÷nh
6	1	30084	0	1											15	100	1						1440			Phong V©n Chi™u Binh L÷nh L‘ HÈp
6	1	2721	0	1											15	100000	1									ßÂ PhÊ Tˆ M∑ng Th≠Óng GiÌi Chÿ
6	1	2722	0	1											15	100000	1									ßÂ PhÊ Tˆ M∑ng Hπ GiÌi Chÿ
6	1	2723	0	1											15	100000	1									ßÂ PhÊ Tˆ M∑ng Kh› GiÌi
6	1	18	0	1											15	50	1									T©m T©m T≠¨ng ∏nh phÔ 
6	1	2657	0	1											15	20	1									HÂi Sinh PhÔ
6	1	30105	0	1											15	20	1						10080			MÈc Nh©n L÷nh
6	1	30106	0	1											15	10	1						10080			L÷nh bµi Æ∏nh qu∏i
6	1	30107	0	1											15	10	1						10080			L÷nh bµi t◊m vÀt ph»m
6	1	30108	0	1											15	15	1						10080			L÷nh bµi kho∏ng thπch
6	1	30117	0	1											15	70	1						1440			Cˆu Ch©u L÷nh
6	1	3148	0	1											15	10	1						10080			PhÔ H„a Gi∂i 
6	1	3149	0	1											15	10	1						10080			»n Th©n PhÔ
6	1	30194	0	1											15	40	1						10080			Thi™n Tr◊ MÀt L÷nh
6	1	2349	0	1											17	600	1									Kim § L÷nh
16	3880	0	0	1											17	10	1						10080			V?ß∑ H?(7 ngµy)
16	3881	0	0	1											17	10	1						10080			Thanh B◊nh Lπc (7 ngµy)
16	3882	0	0	1											17	10	1						10080			HÂi Xu©n (7 ngµy)
16	3883	0	0	1											17	10	1						10080			Kh?MÈc (7 ngµy)
16	3884	0	0	1											17	10	1						10080			L≠u V©n (7 ngµy)
16	3885	0	0	1											17	10	1						10080			N?Trπch (7 ngµy)
16	3886	0	0	1											17	10	1						10080			L´i H·a Ki’p (7 ngµy)
16	3887	0	0	1											17	10	1						10080			M?TÛy Thi™n H≠¨ng (7 ngµy)
16	3888	0	0	1											17	10	1						10080			ßi÷p V?Hoa Phi (7 ngµy)
6	1	1604	0	1											17	2	1									Anh HÔng Thi’p
0	11	561	0	1								4000					1						10080			M∆t nπ V≠¨ng Gi∂
6	1	30183	0	1											18	30	1						10080			‘Ωƒœ◊‘∂®“Âµ¿æﬂ276
6	1	2219	0	1											18	240	1						43200			Cµn kh´n song tuy÷t BÈi
0	10	19	5	1											18	100	1						129600			Phong V©n Bπch M∑
0	10	7	5	1											18	20	1						43200			Phi™n VÚ 
0	10	7	5	1											18	60	1						129600			Phi™n VÚ 
16	3880	0	0	1											18	10	1						10080			V?ß∑ H?(7 ngµy)
16	3881	0	0	1											18	10	1						10080			Thanh B◊nh Lπc (7 ngµy)
16	3882	0	0	1											18	10	1						10080			HÂi Xu©n (7 ngµy)
16	3883	0	0	1											18	10	1						10080			Kh?MÈc (7 ngµy)
16	3884	0	0	1											18	10	1						10080			L≠u V©n (7 ngµy)
16	3885	0	0	1											18	10	1						10080			N?Trπch (7 ngµy)
16	3886	0	0	1											18	10	1						10080			L´i H·a Ki’p (7 ngµy)
16	3887	0	0	1											18	10	1						10080			M?TÛy Thi™n H≠¨ng (7 ngµy)
16	3888	0	0	1											18	10	1						10080			ßi÷p V?Hoa Phi (7 ngµy)
6	1	1604	0	1											18	2	1									Anh HÔng Thi’p
6	1	30240	0	1											19	8	1									‘Ωƒœ◊‘∂®“Âµ¿æﬂ333
16	3880	0	0	1											19	10	1						10080			V?ß∑ H?(7 ngµy)
16	3881	0	0	1											19	10	1						10080			Thanh B◊nh Lπc (7 ngµy)
16	3882	0	0	1											19	10	1						10080			HÂi Xu©n (7 ngµy)
16	3883	0	0	1											19	10	1						10080			Kh?MÈc (7 ngµy)
16	3884	0	0	1											19	10	1						10080			L≠u V©n (7 ngµy)
16	3885	0	0	1											19	10	1						10080			N?Trπch (7 ngµy)
16	3886	0	0	1											19	10	1						10080			L´i H·a Ki’p (7 ngµy)
16	3887	0	0	1											19	10	1						10080			M?TÛy Thi™n H≠¨ng (7 ngµy)
16	3888	0	0	1											19	10	1						10080			ßi÷p V?Hoa Phi (7 ngµy)
6	1	1604	0	1											19	2	1									Anh HÔng Thi’p
16	3211	0	0	1											20	2000	1									Hoµng Kim  n (C≠Íng H„a) C p 7
16	3212	0	0	1											20	3000	1						129600			Hoµng Kim  n (C≠Íng H„a) C p 8 ( 3 th∏ng )
16	3221	0	0	1											20	2000	1									Hoµng Kim  n (Nh≠Óc H„a) C p 7
16	3222	0	0	1											20	3000	1						129600			Hoµng Kim  n (Nh≠Óc H„a) C p 8 ( 3 th∏ng )
16	3880	0	0	1											20	10	1						10080			V?ß∑ H?(7 ngµy)
16	3881	0	0	1											20	10	1						10080			Thanh B◊nh Lπc (7 ngµy)
16	3882	0	0	1											20	10	1						10080			HÂi Xu©n (7 ngµy)
16	3883	0	0	1											20	10	1						10080			Kh?MÈc (7 ngµy)
16	3884	0	0	1											20	10	1						10080			L≠u V©n (7 ngµy)
16	3885	0	0	1											20	10	1						10080			N?Trπch (7 ngµy)
16	3886	0	0	1											20	10	1						10080			L´i H·a Ki’p (7 ngµy)
16	3887	0	0	1											20	10	1						10080			M?TÛy Thi™n H≠¨ng (7 ngµy)
16	3888	0	0	1											20	10	1						10080			ßi÷p V?Hoa Phi (7 ngµy)
6	1	1604	0	1											20	2	1									Anh HÔng Thi’p
6	1	2126	0	1											21	300	1						43200			Nh t K˚ Cµn Kh´n PhÔ
0	11	455	0	1											21	3	1						10080			M∆t nπ Qu˚ ∂nh
0	11	454	0	1											21	5	1						10080			M∆t nπ Cˆu M÷nh
6	1	156	0	1											1	50000	1									Chi’n cÊ 
6	1	157	0	1											1	50000	1									L÷nh Bµi
6	1	190	0	1											1	30000	1									TËng Kim Phi TËc hoµn
6	1	215	0	1											1	80000	1									Cµn Kh´n Tπo H„a ßan (Æπi)
6	1	2527	0	1											1	800000	1									HÂi thi™n t∏i tπo l‘ bao
6	1	3307	0	1											1	100000	1									L÷nh Bµi TËng Kim Li™n Server
6	1	3001	0	1											22	400	1									Kim § Kim Bµi
6	1	3183	0	1											22	1000	1									Bπch HÊ Kim Bµi
6	1	3392	0	1											22	1200	1									X›ch L©n Kim Bµi
1	0	0	0	5											1	30	1									Cˆu Chuy”n Hoµn HÂn Æan
1	2	0	0	5											1	40	1									NgÚ Hoa Ng‰c LÈ Hoµn
1	1	0	0	5											1	30	1									§ Æ«u Hoµn th«n Æan
6	1	30473	0	1											23	50	1									‘Ωƒœ◊‘∂®“Âµ¿æﬂ566
6	1	30495	0	1											22	1400	1									‘Ωƒœ◊‘∂®“Âµ¿æﬂ588
6	1	393	0	1					500								0									Xuy™n T©m L÷nh
6	1	394	0	1					500								0									ßÈc Th›ch l÷nh
6	1	395	0	1					500								0									Hµn B®ng l÷nh
6	1	396	0	1					500								0									ßﬁa H·a l÷nh
6	1	397	0	1					500								0									L´i K›ch l÷nh
6	1	4374	0	1		2000			500								0									ÀŒΩ’Ω≥°◊®”√æ≈◊™ªπªÍµ§
6	1	4375	0	1		2000			500								0									ÀŒΩ’Ω≥°◊®”√ ◊Œ⁄ªπ…Òµ§
6	1	4393	0	1											3	60	1									∆∆ÀÈµƒÀŒΩπ¶—´’¬£®∞¸£©
6	1	4529	0	1				1							3	1	1						20150302			Tr∏i d≠a
6	1	4544	0	1		10000											1				20150316	20150415	20150416			ª®∑ 
6	1	4545	0	1											3	1	1				20150316	20150415	20150416			Ãÿ ‚ª®∑ 
6	1	4546	0	1											3	3	1									Tinh Ng‰c
6	1	4558	0	1											3	300	1						43200			Lπi xu t hi÷n HÈp Trang Bﬁ giang hÂ
6	1	4625	0	1											3	2	1						1440			ThÒy Chi LÓi NhÀn
6	1	4626	0	1		1000000											1						1440			H·a Chi LÓi NhÀn
6	1	4631	0	1											3	2	1						1440			Huy’t Chi’n c p 4 - PhÔ
6	1	4632	0	1											3	3	1						1440			Huy’t Chi’n Tr∂m L÷nh
1	0	0	0	3		500											0									Kim S∏ng D≠Óc (Æπi) 
1	0	0	0	4		1000											0									HÂi Thi™n Æan
1	0	0	0	5		4000											0									Cˆu Chuy”n Hoµn HÂn Æan
1	1	0	0	3		500											0									Ng≠ng Th«n Æan (Æπi) 
1	1	0	0	4		1000											0									ßπi BÊ t∏n
1	1	0	0	5		4000											0									§ Æ«u Hoµn th«n Æan
1	2	0	0	3		800											0									Thıa Ti™n MÀt (Æπi) 
1	2	0	0	4		1600											0									Th t Khi’u BÊ t©m Æan
1	2	0	0	5		6000											0									NgÚ Hoa Ng‰c LÈ Hoµn
1	4	0	0	3		100											0									Tam ThuÀn t∏n
1	4	0	0	4		200											0									Ng©n Ki“u Kh¯ ÆÈc Æan
1	4	0	0	5		400											0									Long ßµm H„a ßÈc Æan
1	2	0	0	5		4000											1									NgÚ Hoa Ng‰c LÈ Hoµn
1	2	0	5	0		3000											1									§ ß«u Hoµn HÂn ß¨n
1	1	0	5	0		3000											1									Cˆu Chuy”n Hoµn HÂn Æan
6	1	217	0	1		3000											1									Cµn Kh´n Tπo H„a ßan (ti”u) 
6	1	216	0	1		6000											1									Cµn Kh´n Tπo H„a ßan (trung) 
6	1	4635	0	1											3	30	1						43200			B®ng Quy’t
6	1	4637	0	1											3	120	1						43200			Kem V∂i
6	1	30594	0	1											3	100	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ687
6	1	30593	0	1											3	68	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ686
6	1	30577	0	1											3	2	1						10080			‘Ωƒœ◊‘∂®“Âµ¿æﬂ670
6	1	30578	0	1											3	2	1						10080			‘Ωƒœ◊‘∂®“Âµ¿æﬂ671
6	1	2424	0	1											3	250	1						43200			ßπi Thµnh B› K›p 90
6	1	30591	0	1											3	200	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ684
6	1	30561	0	1											3	50	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ654
6	1	30556	0	1											3	500	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ649
6	1	2006	0	1				5									1						10080			Khi™u chi’n l‘ bao
6	1	30555	0	1											3	300	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ648
6	1	30554	0	1											3	10	1						43200			‘Ωƒœ◊‘∂®“Âµ¿æﬂ647
0	11	494	0	1											3	20	1						30			PhÔ Tang Di÷n Tr∏o
6	1	30415	0	1											3	1	1				20160316	20160331	20160401			‘Ωƒœ◊‘∂®“Âµ¿æﬂ508
6	1	30409	0	1											3	50	1				20160316	20160331	20160401			HÈp Ch◊a Kh„a Vµng
6	1	30548	0	1		500000											1						1440			‘Ωƒœ◊‘∂®“Âµ¿æﬂ641
6	1	30558	0	1											3	10	1						1440			‘Ωƒœ◊‘∂®“Âµ¿æﬂ651
6	1	30559	0	1											3	2	1						1440			‘Ωƒœ◊‘∂®“Âµ¿æﬂ652
6	1	30416	0	1											3	100	1				20160316	20160331	20160401			‘Ωƒœ◊‘∂®“Âµ¿æﬂ509
6	1	30549	0	1											3	1	1						1440			‘Ωƒœ◊‘∂®“Âµ¿æﬂ642
6	1	1617	0	1											3	3	1						10080			Vi™m ß’ L÷nh
6	1	1617	0	1				1							3	3	1						10080			Vi™m ß’ L÷nh
6	1	71	0	1				1							3	10	1						1440			Ti™n Th∂o LÈ
6	1	1670	0	1				10									0									T›n vÀt m´n ph∏i
6	1	1671	0	1				10									0									T›n vÀt D≠¨ng Anh
6	1	1704	0	1				10									0									Tr n ph∏i linh Æ¨n
6	1	1705	0	1				10									0									Tr n ph∏i linh d≠Óc
6	1	2312	0	1				2									0									HÁn Nguy™n Linh LÈ
6	1	1375	0	1				10									0									Th≠ Æ∆c x∏ tri“u Æ◊nh
6	1	1617	0	1				2									0									Vi™m ß’ L÷nh
6	1	2514	0	1				16									0									M∂nh b∂n ÆÂ s¨n hµ x∑ tæc (1000 m∂nh)
6	1	440	0	1				2									0									M∂nh S¨n Hµ X∑ Tæc (100) 
6	1	2393	0	1				10									0									ßπi B∏t Nh∑ T©m Kinh
6	1	2340	0	1				20									0									Nhπc V≠¨ng Ki’m l‘ bao
6	0	20	0	1				1									0									Hoa hÂng
6	0	1012	0	1				1									0									Quµ mµu Xanh
6	0	11	0	1				1									0									Ph∏o Hoa
6	0	1013	0	1				1									0									B´ng Tuy’t 
6	1	1181	0	1				5									0									Ti™n Th∂o LÈ Æ∆c bi÷t
6	1	2218	0	1				10									0									HÂng ∂nh B∂o R≠¨ng
6	1	26	0	1				10									0									V‚ L©m MÀt Tﬁch
6	1	22	0	1				10									0									T»y TÒy Kinh
6	1	2527	0	1			150	2									0									HÂi thi™n t∏i tπo l‘ bao
6	1	2219	0	1				20									0									Cµn kh´n song tuy÷t BÈi
6	1	4089	0	0			150	5									0									Kim M∑ l‘ bao
6	1	4088	0	1				10									0									Kim M∑ C»m Nang
6	1	1309	0	1				1									0									M∂nh BÊ Thi™n Thπch (trung)
6	1	1310	0	1				1									0									M∂nh BÊ Thi™n Thπch (Æπi)
6	1	2127	0	1				1									0									Bæc ß»u Luy÷n Kim ThuÀt (Quy”n 1)
6	1	2309	0	1				200									0									TrËng Kh∂i Hoµn
6	1	3147	0	1				10									0									Gia TËc PhÔ
6	1	3148	0	1				10									0									PhÔ H„a Gi∂i 
6	1	3149	0	1				10									0									»n Th©n PhÔ
6	1	2311	0	1				1									0									Ng‰c Qu∏n
6	1	30109	0	1				2									0									Hπt Thi™n Tu’
6	1	1157	0	1				3									0									Bπch C©u Hoµn ß∆c Bi÷t
6	1	27	0	1		6000000		25									0									TÙ Ti‘n thuÀt. Bπo VÚ L™ Hoa
6	1	28	0	1		6000000		25									0									H∑m T‹nh thuÀt.Loπn Hoµn K›ch
6	1	33	0	1		6000000		25									0									Th∏i C˘c Quy“n PhÊ. Quy”n 3
6	1	34	0	1		6000000		25									0									Th∏i C˘c Ki’m PhÊ. Quy”n 2
6	1	35	0	1		6000000		25									0									V©n Long K›ch. M©u ph∏p
6	1	36	0	1		6000000		25									0									L≠u Tinh. ßao ph∏p
6	1	37	0	1		6000000		25									0									Thi™n V≠¨ng ChÔy Ph∏p. Quy”n 1
6	1	38	0	1		6000000		25									0									Thi™n V≠¨ng Th≠¨ng ph∏p. Quy”n 2
6	1	39	0	1		6000000		25									0									Thi™n V≠¨ng ßao ph∏p.Quy”n 3
6	1	40	0	1		6000000		25									0									ThÛy Y™n Æao ph∏p
6	1	41	0	1		6000000		25									0									ThÛy Y™n song Æao
6	1	42	0	1		6000000		25									0									Di÷t Ki’m MÀt Tﬁch
6	1	43	0	1		6000000		25									0									Nga Mi  PhÀt Quang Ch≠Îng MÀt Tﬁch
6	1	45	0	1		6000000		25									0									Phi ßao thuÀt. Nhi’p HÂn Nguy÷t ∂nh
6	1	46	0	1		6000000		25									0									Phi Ti™u thuÀt. Cˆu Cung Phi Tinh
6	1	47	0	1		6000000		25									0									NgÚ ßÈc Ch≠Îng Ph∏p. Quy”n 1
6	1	48	0	1		6000000		25									0									NgÚ ßÈc ßao ph∏p. Quy”n 2
6	1	49	0	1		6000000		25									0									NgÚ ßÈc Nhi’p T©m thuÀt. Quy”n 3
6	1	50	0	1		6000000		25									0									Ng˘ Phong thuÀt
6	1	51	0	1		6000000		25									0									Ng˘ L´i thuÀt
6	1	52	0	1		6000000		25									0									Ng˘ T©m thuÀt
6	1	53	0	1		6000000		25									0									Nhi’p HÂn. ChÛ thuÀt
6	1	54	0	1		6000000		25									0									C∏i Bang ch≠Îng ph∏p
6	1	55	0	1		6000000		25									0									C∏i Bang c´n ph∏p
6	1	56	0	1		6000000		25									0									Thi’u L©m Quy“n Ph∏p. Quy”n 1
6	1	57	0	1		6000000		25									0									Thi’u L©m C´n ph∏p. Quy”n 2
6	1	58	0	1		6000000		25									0									Thi’u L©m ßao ph∏p. Quy”n 3
6	1	59	0	1		6000000		25									0									PhÊ ßÈ MÀt Tﬁch
6	1	4062	0	1				25									0									Hoa S¨n Ki’m T´ng-ßoπt m÷nh li™n hoµn tam ti™n ki’m
6	1	4063	0	1				25									0									Hoa S¨n Kh› T´ng-B›ch Thπch Ph∏ Ng‰c
6	1	1125	0	1				50									0									B› quy’t k¸ n®ng c p 120
6	1	2921	0	1				100									0									V‚ H‰c Kinh  Nhu
6	1	2424	0	1			150	100									0									ßπi Thµnh B› K›p 90
6	1	2425	0	1			150	150									0									ßπi Thµnh B› K›p 120
6	1	2975	0	1				5									0									TËc Hi÷u Bπch C©u Hoµn c p 150
6	1	30446	0	1				200									0									ßπi Thµnh B› K›p c p 150
6	1	4039	0	1				100									0									MÀt Tﬁch Chinh Chi’n B∏t Ph≠¨ng
6	1	4040	0	1				100									0									MÀt Tﬁch La H∏n Kim Th©n
6	1	4041	0	1				100									0									MÀt Tﬁch H p Tinh TrÀn
6	1	4042	0	1				100									0									MÀt Tﬁch S©m La ßÈc H∂i
6	1	4043	0	1				100									0									Ba La T©m Kinh B› Tﬁch
6	1	4044	0	1				100									0									MÀt Tﬁch Huy“n B®ng V´ T¯c
6	1	4045	0	1				100									0									MÀt Tﬁch § Y Quy’t
6	1	4046	0	1				100									0									MÀt Tﬁch Li÷t H·a Ph…n Thi™n
6	1	4047	0	1				100									0									MÀt Tﬁch Ch©n V‚ Th t Tri÷t
6	1	4048	0	1				100									0									MÀt Tﬁch Thi™n Cang Kh› K›nh
6	1	1448	0	1			150	1									0									Mπc Bæc Truy“n TËng L÷nh
6	1	2432	0	1			150	1									0									L÷nh bµi Vi S¨n Æ∂o
6	1	30083	0	1			150	1									0									TËng Kim Chi™u Binh L÷nh
6	1	2623	0	1			150	2									0									Ng‰c Long L÷nh Bµi
6	1	2657	0	1			150	2									0									HÂi Sinh PhÔ
6	1	2595	0	1				1									0									Truy“n TËng PhÔ Thi™n Tr◊ MÀt C∂nh t«ng 4
6	1	2590	0	1				1									0									L÷nh bµi th´ng hµnh
